family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation,readout_mitigation_delta,z_score_vs_exact,readout_mitigated_z_score_vs_exact,half_chain_purity_reference,parity_survival_reference
fim_pair,fim_lambda0_reference,0011,4,0.0,ZZ_q1q2,IZZI,IZZI,3,-0.5784505208333334,0.0124849016346127,-0.5888462115647359,0.012658448836861727,-0.7447232279570055,0.16627270712367215,0.16627270712367215,0.15587701639226959,0.15587701639226959,-0.010395690731402563,13.317902854973529,12.314069314587087,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,XX_q0q1,XXII,XXII,3,0.10286458333333333,0.011614298681582862,0.10985298958183104,0.012131310916776643,-0.05618013854571666,0.15904472187905,0.15904472187905,0.1660331281275477,0.1660331281275477,0.006988406248497711,13.693872203515133,13.68633029575864,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,YY_q0q1,YYII,YYII,3,0.10611979166666667,0.007249693180768259,0.11317783034572988,0.007459652658224285,-0.05618013854571671,0.16229993021238337,0.16229993021238337,0.1693579688914466,0.1693579688914466,0.007058038679063211,22.387144692264652,22.703197675662423,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,ZZ_q0q1,ZZII,ZZII,3,0.07975260416666667,0.0011736820558151007,0.0873286243800753,0.001153291841633646,0.05831729946916957,0.021435304697497104,0.021435304697497104,0.02901132491090573,0.02901132491090573,0.007576020213408627,18.2632976207604,25.155232928562974,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda4_feedback,0011,4,4.0,XX_q2q3,IIXX,IIXX,3,0.15755208333333334,0.0026645028554272304,0.36648604033575605,0.012718019628546375,-0.03419429860362771,0.19174638193696106,0.19174638193696106,0.40068033893938376,0.40068033893938376,0.2089339570024227,71.96328633928829,31.50493163574242,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,YY_q2q3,IIYY,IIYY,3,0.15299479166666666,0.02767501472243787,0.3492404836601192,0.05473173261935055,-0.03419429860362765,0.18718909027029432,0.18718909027029432,0.3834347822637469,0.3834347822637469,0.19624569199345257,6.763829835238655,7.005712480006206,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,ZZ_q2q3,IIZZ,IIZZ,3,0.14420572916666666,0.010995667808629256,0.32657423673172004,0.029280403170278965,0.05831729946916936,0.0858884296974973,0.0858884296974973,0.2682569372625507,0.2682569372625507,0.18236850756505338,7.811115358549954,9.161654493024349,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,XX_q1q2,IXXI,IXXI,3,0.07063802083333333,0.03279046827725368,0.07219162469099617,0.03347178922525287,-0.09837333282391614,0.16901135365724945,0.16901135365724945,0.1705649575149123,0.1705649575149123,0.0015536038576628441,5.154283013838214,5.09578249214802,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,YY_q1q2,IYYI,IYYI,3,0.032552083333333336,0.07531007318732935,0.03389247554995922,0.07669371395395463,-0.09837333282391614,0.13092541615724948,0.13092541615724948,0.13226580837387536,0.13226580837387536,0.0013403922166258866,1.738484781864177,1.7245977741185554,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,ZZ_q1q2,IZZI,IZZI,3,-0.3313802083333333,0.011696122541159948,-0.33787932399922166,0.011970653974385643,-0.7447232279570062,0.41334301962367287,0.41334301962367287,0.4068439039577845,0.4068439039577845,-0.006499115665888344,35.340175187894374,33.986773390019785,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,XX_q0q1,XXII,XXII,3,0.07194010416666667,0.0011736820558151007,0.07639401212739012,0.0013345324549633851,-0.05618013854571682,0.12812024271238348,0.12812024271238348,0.13257415067310696,0.13257415067310696,0.004453907960723452,109.16094531530204,99.34127130444672,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,YY_q0q1,YYII,YYII,3,0.057942708333333336,0.017076662823703126,0.0622014139254208,0.01784429504248221,-0.056180138545716796,0.11412284687905014,0.11412284687905014,0.1183815524711376,0.1183815524711376,0.004258705592087464,6.6829712606752905,6.634140053686889,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,ZZ_q0q1,ZZII,ZZII,3,0.07356770833333333,0.017160228324345314,0.07909430782493247,0.017977382146320425,0.05831729946916936,0.01525040886416397,0.01525040886416397,0.020777008355763113,0.020777008355763113,0.005526599491599143,0.8887066404896331,1.155730472137497,0.5000513647720353,1.000000000000003
