family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,zne_noise_scale,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation
dla_parity,dla_even_signal,00000011,10,,XX_q0_q1,XXIIIIII,XXIIIIII,1,3,-0.039713541666666664,0.019736336446906404,0.16431120347580883,0.0385168348659434,-0.00018221862270182513,-0.03953132304396484,0.03953132304396484,0.16449342209851064,0.16449342209851064
dla_parity,dla_even_signal,00000011,10,,XX_q0_q1,XXIIIIII,XXIIIIII,3,3,-0.037760416666666664,0.005329005710854461,0.1849599303692477,0.021666355798162822,-0.00018221862270182513,-0.03757819804396484,0.03757819804396484,0.18514214899194953,0.18514214899194953
dla_parity,dla_even_signal,00000011,10,,XX_q0_q1,XXIIIIII,XXIIIIII,5,3,-0.0026041666666666665,0.008463541666666668,0.20575263468318714,0.006136166865224644,-0.00018221862270182513,-0.0024219480439648415,0.0024219480439648415,0.20593485330588895,0.20593485330588895
dla_parity,dla_even_signal,00000011,10,,YY_q0_q1,YYIIIIII,YYIIIIII,1,3,-0.026041666666666668,0.02216412048248594,0.24591365736969284,0.015408704928160117,-0.00018221862270184207,-0.025859448043964825,0.025859448043964825,0.24609587599239469,0.24609587599239469
dla_parity,dla_even_signal,00000011,10,,YY_q0_q1,YYIIIIII,YYIIIIII,3,3,-0.01171875,0.014129254175918428,0.22390787741995002,0.010218394152834794,-0.00018221862270184207,-0.011536531377298157,0.011536531377298157,0.22409009604265187,0.22409009604265187
dla_parity,dla_even_signal,00000011,10,,YY_q0_q1,YYIIIIII,YYIIIIII,5,3,-0.026041666666666668,0.02633300575020402,0.2062721827843167,0.022803042657362323,-0.00018221862270184207,-0.025859448043964825,0.025859448043964825,0.20645440140701854,0.20645440140701854
dla_parity,dla_odd_shallow,00000001,6,,XX_q6_q7,IIIIIIXX,IIIIIIXX,1,3,0.337890625,0.021513947450336336,-0.06703818587206528,0.017835239619066502,-0.09003682497811906,0.42792744997811905,0.42792744997811905,0.022998639106053778,0.022998639106053778
dla_parity,dla_odd_shallow,00000001,6,,XX_q6_q7,IIIIIIXX,IIIIIIXX,3,3,0.322265625,0.020328769526036454,-0.06736893871858249,0.033835686629841995,-0.09003682497811906,0.41230244997811905,0.41230244997811905,0.02266788625953657,0.02266788625953657
dla_parity,dla_odd_shallow,00000001,6,,XX_q6_q7,IIIIIIXX,IIIIIIXX,5,3,0.3248697916666667,0.004694728223260403,-0.06880861227953776,0.016189044285353105,-0.09003682497811906,0.41490661664478573,0.41490661664478573,0.0212282126985813,0.0212282126985813
dla_parity,dla_odd_shallow,00000001,6,,YY_q6_q7,IIIIIIYY,IIIIIIYY,1,3,0.3053385416666667,0.003960131855662904,0.09095399358169412,0.023346161621168156,-0.09003682497811903,0.39537536664478573,0.39537536664478573,0.18099081855981314,0.18099081855981314
dla_parity,dla_odd_shallow,00000001,6,,YY_q6_q7,IIIIIIYY,IIIIIIYY,3,3,0.31640625,0.007893460711576915,0.10901192419768561,0.013759908411504493,-0.09003682497811903,0.40644307497811905,0.40644307497811905,0.19904874917580465,0.19904874917580465
dla_parity,dla_odd_shallow,00000001,6,,YY_q6_q7,IIIIIIYY,IIIIIIYY,5,3,0.3359375,0.01735975472131951,0.08455683485879416,0.008407973295149446,-0.09003682497811903,0.42597432497811905,0.42597432497811905,0.1745936598369132,0.1745936598369132
dla_parity,dla_odd_shallow,00000001,6,,XX_q3_q4,IIIXXIII,IIIXXIII,1,3,0.119140625,0.001953125,0.12007025330662208,0.0021831352811369498,-0.0005017387923782002,0.1196423637923782,0.1196423637923782,0.12057199209900028,0.12057199209900028
dla_parity,dla_odd_shallow,00000001,6,,XX_q3_q4,IIIXXIII,IIIXXIII,3,3,0.061848958333333336,0.012824033596088679,0.06014655030340921,0.01371582024560832,-0.0005017387923782002,0.062350697125711535,0.062350697125711535,0.06064828909578741,0.06064828909578741
dla_parity,dla_odd_shallow,00000001,6,,XX_q3_q4,IIIXXIII,IIIXXIII,5,3,0.057291666666666664,0.014099223846163878,0.055331063808909786,0.014398509718657991,-0.0005017387923782002,0.057793405459044864,0.057793405459044864,0.055832802601287986,0.055832802601287986
dla_parity,dla_odd_shallow,00000001,6,,YY_q3_q4,IIIYYIII,IIIYYIII,1,3,0.014973958333333334,0.02080279337066466,0.01483213241740502,0.021730776463020882,-0.0005017387923782375,0.015475697125711571,0.015475697125711571,0.015333871209783257,0.015333871209783257
dla_parity,dla_odd_shallow,00000001,6,,YY_q3_q4,IIIYYIII,IIIYYIII,3,3,0.010416666666666666,0.025020675586687028,0.010549160630102666,0.025783654461214566,-0.0005017387923782375,0.010918405459044904,0.010918405459044904,0.011050899422480904,0.011050899422480904
dla_parity,dla_odd_shallow,00000001,6,,YY_q3_q4,IIIYYIII,IIIYYIII,5,3,-0.005859375,0.012556836928376244,-0.007007511402093263,0.013202418233817358,-0.0005017387923782375,-0.0053576362076217625,0.0053576362076217625,-0.006505772609715026,0.006505772609715026
dla_parity,dla_odd_shallow,00000001,6,,XX_q0_q1,XXIIIIII,XXIIIIII,1,3,-0.09049479166666667,0.015392695856167826,0.03740143433719277,0.03957139056983026,8.762992932154727e-18,-0.09049479166666669,0.09049479166666669,0.037401434337192764,0.037401434337192764
dla_parity,dla_odd_shallow,00000001,6,,XX_q0_q1,XXIIIIII,XXIIIIII,3,3,-0.057291666666666664,0.01733532155689368,0.06290957911472443,0.018925357042407786,8.762992932154727e-18,-0.05729166666666667,0.05729166666666667,0.06290957911472442,0.06290957911472442
dla_parity,dla_odd_shallow,00000001,6,,XX_q0_q1,XXIIIIII,XXIIIIII,5,3,-0.046223958333333336,0.005208333333333333,0.1087171810488152,0.016708885074975224,8.762992932154727e-18,-0.04622395833333334,0.04622395833333334,0.10871718104881518,0.10871718104881518
dla_parity,dla_odd_shallow,00000001,6,,YY_q0_q1,YYIIIIII,YYIIIIII,1,3,-0.029296875,0.00563818622255494,0.23103228308731244,0.013788580653485916,-8.762992932154727e-18,-0.02929687499999999,0.02929687499999999,0.23103228308731244,0.23103228308731244
